Unnamed: 0,STATION,LINENAME,ENTRIES,EXITS,TIMESTAMP,DAY,STATID,HOUR,HOURBIN,ENTRY_DIFF,EXIT_DIFF
159459,GRD CNTRL-42 ST,4567S,223,1842,2019-11-17 03:00:00,SUN,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",0.0,3.0
159460,GRD CNTRL-42 ST,4567S,223,1844,2019-11-17 07:00:00,SUN,GRD CNTRL-42 ST__4567S,7,"(3, 7]",0.0,2.0
159461,GRD CNTRL-42 ST,4567S,225,1858,2019-11-17 11:00:00,SUN,GRD CNTRL-42 ST__4567S,11,"(7, 11]",2.0,14.0
159462,GRD CNTRL-42 ST,4567S,226,1899,2019-11-17 15:00:00,SUN,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1.0,41.0
159463,GRD CNTRL-42 ST,4567S,230,1926,2019-11-17 19:00:00,SUN,GRD CNTRL-42 ST__4567S,19,"(15, 19]",4.0,27.0
159464,GRD CNTRL-42 ST,4567S,231,1936,2019-11-17 23:00:00,SUN,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1.0,10.0
159465,GRD CNTRL-42 ST,4567S,231,1936,2019-11-18 03:00:00,MON,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",0.0,0.0
159466,GRD CNTRL-42 ST,4567S,231,1941,2019-11-18 07:00:00,MON,GRD CNTRL-42 ST__4567S,7,"(3, 7]",0.0,5.0
159467,GRD CNTRL-42 ST,4567S,240,2021,2019-11-18 11:00:00,MON,GRD CNTRL-42 ST__4567S,11,"(7, 11]",9.0,80.0
159468,GRD CNTRL-42 ST,4567S,242,2075,2019-11-18 15:00:00,MON,GRD CNTRL-42 ST__4567S,15,"(11, 15]",2.0,54.0
159469,GRD CNTRL-42 ST,4567S,246,2166,2019-11-18 19:00:00,MON,GRD CNTRL-42 ST__4567S,19,"(15, 19]",4.0,91.0
159470,GRD CNTRL-42 ST,4567S,249,2180,2019-11-18 23:00:00,MON,GRD CNTRL-42 ST__4567S,23,"(19, 24]",3.0,14.0
159471,GRD CNTRL-42 ST,4567S,249,2186,2019-11-19 03:00:00,TUE,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",0.0,6.0
159472,GRD CNTRL-42 ST,4567S,249,2200,2019-11-19 07:00:00,TUE,GRD CNTRL-42 ST__4567S,7,"(3, 7]",0.0,14.0
159473,GRD CNTRL-42 ST,4567S,263,2312,2019-11-19 11:00:00,TUE,GRD CNTRL-42 ST__4567S,11,"(7, 11]",14.0,112.0
159474,GRD CNTRL-42 ST,4567S,265,2370,2019-11-19 15:00:00,TUE,GRD CNTRL-42 ST__4567S,15,"(11, 15]",2.0,58.0
159475,GRD CNTRL-42 ST,4567S,275,2453,2019-11-19 19:00:00,TUE,GRD CNTRL-42 ST__4567S,19,"(15, 19]",10.0,83.0
159476,GRD CNTRL-42 ST,4567S,278,2480,2019-11-19 23:00:00,TUE,GRD CNTRL-42 ST__4567S,23,"(19, 24]",3.0,27.0
159477,GRD CNTRL-42 ST,4567S,278,2485,2019-11-20 03:00:00,WED,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",0.0,5.0
159478,GRD CNTRL-42 ST,4567S,278,2507,2019-11-20 07:00:00,WED,GRD CNTRL-42 ST__4567S,7,"(3, 7]",0.0,22.0
159479,GRD CNTRL-42 ST,4567S,286,2584,2019-11-20 11:00:00,WED,GRD CNTRL-42 ST__4567S,11,"(7, 11]",8.0,77.0
159480,GRD CNTRL-42 ST,4567S,290,2642,2019-11-20 15:00:00,WED,GRD CNTRL-42 ST__4567S,15,"(11, 15]",4.0,58.0
159481,GRD CNTRL-42 ST,4567S,304,2753,2019-11-20 19:00:00,WED,GRD CNTRL-42 ST__4567S,19,"(15, 19]",14.0,111.0
159482,GRD CNTRL-42 ST,4567S,306,2773,2019-11-20 23:00:00,WED,GRD CNTRL-42 ST__4567S,23,"(19, 24]",2.0,20.0
159483,GRD CNTRL-42 ST,4567S,307,2773,2019-11-21 03:00:00,THU,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",1.0,0.0
159484,GRD CNTRL-42 ST,4567S,307,2792,2019-11-21 07:00:00,THU,GRD CNTRL-42 ST__4567S,7,"(3, 7]",0.0,19.0
159485,GRD CNTRL-42 ST,4567S,324,2902,2019-11-21 11:00:00,THU,GRD CNTRL-42 ST__4567S,11,"(7, 11]",17.0,110.0
159486,GRD CNTRL-42 ST,4567S,325,2961,2019-11-21 15:00:00,THU,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1.0,59.0
159487,GRD CNTRL-42 ST,4567S,343,3076,2019-11-21 19:00:00,THU,GRD CNTRL-42 ST__4567S,19,"(15, 19]",18.0,115.0
159488,GRD CNTRL-42 ST,4567S,345,3091,2019-11-21 23:00:00,THU,GRD CNTRL-42 ST__4567S,23,"(19, 24]",2.0,15.0
159489,GRD CNTRL-42 ST,4567S,345,3092,2019-11-22 03:00:00,FRI,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",0.0,1.0
159490,GRD CNTRL-42 ST,4567S,346,3109,2019-11-22 07:00:00,FRI,GRD CNTRL-42 ST__4567S,7,"(3, 7]",1.0,17.0
159491,GRD CNTRL-42 ST,4567S,355,3183,2019-11-22 11:00:00,FRI,GRD CNTRL-42 ST__4567S,11,"(7, 11]",9.0,74.0
159492,GRD CNTRL-42 ST,4567S,363,3245,2019-11-22 15:00:00,FRI,GRD CNTRL-42 ST__4567S,15,"(11, 15]",8.0,62.0
159493,GRD CNTRL-42 ST,4567S,378,3345,2019-11-22 19:00:00,FRI,GRD CNTRL-42 ST__4567S,19,"(15, 19]",15.0,100.0
159494,GRD CNTRL-42 ST,4567S,385,3374,2019-11-22 23:00:00,FRI,GRD CNTRL-42 ST__4567S,23,"(19, 24]",7.0,29.0
159495,GRD CNTRL-42 ST,4567S,254045,38215,2019-11-16 03:00:00,SAT,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",,
159496,GRD CNTRL-42 ST,4567S,254085,38226,2019-11-16 07:00:00,SAT,GRD CNTRL-42 ST__4567S,7,"(3, 7]",40.0,11.0
159497,GRD CNTRL-42 ST,4567S,254546,38306,2019-11-16 11:00:00,SAT,GRD CNTRL-42 ST__4567S,11,"(7, 11]",461.0,80.0
159498,GRD CNTRL-42 ST,4567S,255288,38474,2019-11-16 14:42:21,SAT,GRD CNTRL-42 ST__4567S,14,"(11, 15]",742.0,168.0
159499,GRD CNTRL-42 ST,4567S,255339,38498,2019-11-16 15:00:00,SAT,GRD CNTRL-42 ST__4567S,15,"(11, 15]",51.0,24.0
159500,GRD CNTRL-42 ST,4567S,256306,38729,2019-11-16 19:00:00,SAT,GRD CNTRL-42 ST__4567S,19,"(15, 19]",967.0,231.0
159501,GRD CNTRL-42 ST,4567S,256912,38820,2019-11-16 23:00:00,SAT,GRD CNTRL-42 ST__4567S,23,"(19, 24]",606.0,91.0
159502,GRD CNTRL-42 ST,4567S,257045,38852,2019-11-17 03:00:00,SUN,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",133.0,32.0
159503,GRD CNTRL-42 ST,4567S,257068,38853,2019-11-17 07:00:00,SUN,GRD CNTRL-42 ST__4567S,7,"(3, 7]",23.0,1.0
159504,GRD CNTRL-42 ST,4567S,257373,38893,2019-11-17 11:00:00,SUN,GRD CNTRL-42 ST__4567S,11,"(7, 11]",305.0,40.0
159505,GRD CNTRL-42 ST,4567S,258015,39032,2019-11-17 15:00:00,SUN,GRD CNTRL-42 ST__4567S,15,"(11, 15]",642.0,139.0
159506,GRD CNTRL-42 ST,4567S,258757,39161,2019-11-17 19:00:00,SUN,GRD CNTRL-42 ST__4567S,19,"(15, 19]",742.0,129.0
159507,GRD CNTRL-42 ST,4567S,259143,39217,2019-11-17 23:00:00,SUN,GRD CNTRL-42 ST__4567S,23,"(19, 24]",386.0,56.0
159508,GRD CNTRL-42 ST,4567S,259211,39224,2019-11-18 03:00:00,MON,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",68.0,7.0
159509,GRD CNTRL-42 ST,4567S,259418,39243,2019-11-18 07:00:00,MON,GRD CNTRL-42 ST__4567S,7,"(3, 7]",207.0,19.0
159510,GRD CNTRL-42 ST,4567S,261056,39286,2019-11-18 11:00:00,MON,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1638.0,43.0
159511,GRD CNTRL-42 ST,4567S,261859,39432,2019-11-18 15:00:00,MON,GRD CNTRL-42 ST__4567S,15,"(11, 15]",803.0,146.0
159512,GRD CNTRL-42 ST,4567S,263566,39492,2019-11-18 19:00:00,MON,GRD CNTRL-42 ST__4567S,19,"(15, 19]",1707.0,60.0
159513,GRD CNTRL-42 ST,4567S,264467,39584,2019-11-18 23:00:00,MON,GRD CNTRL-42 ST__4567S,23,"(19, 24]",901.0,92.0
159514,GRD CNTRL-42 ST,4567S,264604,39609,2019-11-19 03:00:00,TUE,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",137.0,25.0
159515,GRD CNTRL-42 ST,4567S,264759,39641,2019-11-19 07:00:00,TUE,GRD CNTRL-42 ST__4567S,7,"(3, 7]",155.0,32.0
159516,GRD CNTRL-42 ST,4567S,266337,39695,2019-11-19 11:00:00,TUE,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1578.0,54.0
159517,GRD CNTRL-42 ST,4567S,267014,39852,2019-11-19 15:00:00,TUE,GRD CNTRL-42 ST__4567S,15,"(11, 15]",677.0,157.0
159518,GRD CNTRL-42 ST,4567S,269001,39908,2019-11-19 19:00:00,TUE,GRD CNTRL-42 ST__4567S,19,"(15, 19]",1987.0,56.0
159519,GRD CNTRL-42 ST,4567S,269940,40022,2019-11-19 23:00:00,TUE,GRD CNTRL-42 ST__4567S,23,"(19, 24]",939.0,114.0
159520,GRD CNTRL-42 ST,4567S,270078,40041,2019-11-20 03:00:00,WED,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",138.0,19.0
159521,GRD CNTRL-42 ST,4567S,270265,40073,2019-11-20 07:00:00,WED,GRD CNTRL-42 ST__4567S,7,"(3, 7]",187.0,32.0
159522,GRD CNTRL-42 ST,4567S,271839,40137,2019-11-20 11:00:00,WED,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1574.0,64.0
159523,GRD CNTRL-42 ST,4567S,272681,40298,2019-11-20 15:00:00,WED,GRD CNTRL-42 ST__4567S,15,"(11, 15]",842.0,161.0
159524,GRD CNTRL-42 ST,4567S,274545,40339,2019-11-20 19:00:00,WED,GRD CNTRL-42 ST__4567S,19,"(15, 19]",1864.0,41.0
159525,GRD CNTRL-42 ST,4567S,275558,40464,2019-11-20 23:00:00,WED,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1013.0,125.0
159526,GRD CNTRL-42 ST,4567S,275709,40483,2019-11-21 03:00:00,THU,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",151.0,19.0
159527,GRD CNTRL-42 ST,4567S,275887,40515,2019-11-21 07:00:00,THU,GRD CNTRL-42 ST__4567S,7,"(3, 7]",178.0,32.0
159528,GRD CNTRL-42 ST,4567S,277485,40583,2019-11-21 11:00:00,THU,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1598.0,68.0
159529,GRD CNTRL-42 ST,4567S,278350,40747,2019-11-21 15:00:00,THU,GRD CNTRL-42 ST__4567S,15,"(11, 15]",865.0,164.0
159530,GRD CNTRL-42 ST,4567S,280161,40805,2019-11-21 19:00:00,THU,GRD CNTRL-42 ST__4567S,19,"(15, 19]",1811.0,58.0
159531,GRD CNTRL-42 ST,4567S,281113,40924,2019-11-21 23:00:00,THU,GRD CNTRL-42 ST__4567S,23,"(19, 24]",952.0,119.0
159532,GRD CNTRL-42 ST,4567S,281270,40946,2019-11-22 03:00:00,FRI,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",157.0,22.0
159533,GRD CNTRL-42 ST,4567S,281418,40968,2019-11-22 07:00:00,FRI,GRD CNTRL-42 ST__4567S,7,"(3, 7]",148.0,22.0
159534,GRD CNTRL-42 ST,4567S,282738,41042,2019-11-22 11:00:00,FRI,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1320.0,74.0
159535,GRD CNTRL-42 ST,4567S,283654,41219,2019-11-22 15:00:00,FRI,GRD CNTRL-42 ST__4567S,15,"(11, 15]",916.0,177.0
159536,GRD CNTRL-42 ST,4567S,285497,41277,2019-11-22 19:00:00,FRI,GRD CNTRL-42 ST__4567S,19,"(15, 19]",1843.0,58.0
159537,GRD CNTRL-42 ST,4567S,286395,41384,2019-11-22 23:00:00,FRI,GRD CNTRL-42 ST__4567S,23,"(19, 24]",898.0,107.0
159538,GRD CNTRL-42 ST,4567S,1171028,470603,2019-11-16 03:00:00,SAT,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",,
159539,GRD CNTRL-42 ST,4567S,1171077,470618,2019-11-16 07:00:00,SAT,GRD CNTRL-42 ST__4567S,7,"(3, 7]",49.0,15.0
159540,GRD CNTRL-42 ST,4567S,1171542,470707,2019-11-16 11:00:00,SAT,GRD CNTRL-42 ST__4567S,11,"(7, 11]",465.0,89.0
159541,GRD CNTRL-42 ST,4567S,1172350,470853,2019-11-16 14:42:21,SAT,GRD CNTRL-42 ST__4567S,14,"(11, 15]",808.0,146.0
159542,GRD CNTRL-42 ST,4567S,1172441,470873,2019-11-16 15:00:00,SAT,GRD CNTRL-42 ST__4567S,15,"(11, 15]",91.0,20.0
159543,GRD CNTRL-42 ST,4567S,1173579,471055,2019-11-16 19:00:00,SAT,GRD CNTRL-42 ST__4567S,19,"(15, 19]",1138.0,182.0
159544,GRD CNTRL-42 ST,4567S,1174202,471153,2019-11-16 23:00:00,SAT,GRD CNTRL-42 ST__4567S,23,"(19, 24]",623.0,98.0
159545,GRD CNTRL-42 ST,4567S,1174375,471180,2019-11-17 03:00:00,SUN,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",173.0,27.0
159546,GRD CNTRL-42 ST,4567S,1174404,471184,2019-11-17 07:00:00,SUN,GRD CNTRL-42 ST__4567S,7,"(3, 7]",29.0,4.0
159547,GRD CNTRL-42 ST,4567S,1174732,471232,2019-11-17 11:00:00,SUN,GRD CNTRL-42 ST__4567S,11,"(7, 11]",328.0,48.0
159548,GRD CNTRL-42 ST,4567S,1175485,471350,2019-11-17 15:00:00,SUN,GRD CNTRL-42 ST__4567S,15,"(11, 15]",753.0,118.0
159549,GRD CNTRL-42 ST,4567S,1176278,471516,2019-11-17 19:00:00,SUN,GRD CNTRL-42 ST__4567S,19,"(15, 19]",793.0,166.0
159550,GRD CNTRL-42 ST,4567S,1176724,471569,2019-11-17 23:00:00,SUN,GRD CNTRL-42 ST__4567S,23,"(19, 24]",446.0,53.0
159551,GRD CNTRL-42 ST,4567S,1176812,471583,2019-11-18 03:00:00,MON,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",88.0,14.0
159552,GRD CNTRL-42 ST,4567S,1177021,471616,2019-11-18 07:00:00,MON,GRD CNTRL-42 ST__4567S,7,"(3, 7]",209.0,33.0
159553,GRD CNTRL-42 ST,4567S,1178927,471679,2019-11-18 11:00:00,MON,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1906.0,63.0
159554,GRD CNTRL-42 ST,4567S,1179837,471848,2019-11-18 15:00:00,MON,GRD CNTRL-42 ST__4567S,15,"(11, 15]",910.0,169.0
159555,GRD CNTRL-42 ST,4567S,1182098,471879,2019-11-18 19:00:00,MON,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2261.0,31.0
159556,GRD CNTRL-42 ST,4567S,1183216,471954,2019-11-18 23:00:00,MON,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1118.0,75.0
159557,GRD CNTRL-42 ST,4567S,1183420,471967,2019-11-19 03:00:00,TUE,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",204.0,13.0
159558,GRD CNTRL-42 ST,4567S,1183640,472001,2019-11-19 07:00:00,TUE,GRD CNTRL-42 ST__4567S,7,"(3, 7]",220.0,34.0
159559,GRD CNTRL-42 ST,4567S,1185596,472057,2019-11-19 11:00:00,TUE,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1956.0,56.0
159560,GRD CNTRL-42 ST,4567S,1186497,472202,2019-11-19 15:00:00,TUE,GRD CNTRL-42 ST__4567S,15,"(11, 15]",901.0,145.0
159561,GRD CNTRL-42 ST,4567S,1188728,472226,2019-11-19 19:00:00,TUE,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2231.0,24.0
159562,GRD CNTRL-42 ST,4567S,1189901,472296,2019-11-19 23:00:00,TUE,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1173.0,70.0
159563,GRD CNTRL-42 ST,4567S,1190117,472313,2019-11-20 03:00:00,WED,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",216.0,17.0
159564,GRD CNTRL-42 ST,4567S,1190331,472355,2019-11-20 07:00:00,WED,GRD CNTRL-42 ST__4567S,7,"(3, 7]",214.0,42.0
159565,GRD CNTRL-42 ST,4567S,1192269,472415,2019-11-20 11:00:00,WED,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1938.0,60.0
159566,GRD CNTRL-42 ST,4567S,1193265,472541,2019-11-20 15:00:00,WED,GRD CNTRL-42 ST__4567S,15,"(11, 15]",996.0,126.0
159567,GRD CNTRL-42 ST,4567S,1195535,472583,2019-11-20 19:00:00,WED,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2270.0,42.0
159568,GRD CNTRL-42 ST,4567S,1196755,472657,2019-11-20 23:00:00,WED,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1220.0,74.0
159569,GRD CNTRL-42 ST,4567S,1196997,472680,2019-11-21 03:00:00,THU,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",242.0,23.0
159570,GRD CNTRL-42 ST,4567S,1197225,472712,2019-11-21 07:00:00,THU,GRD CNTRL-42 ST__4567S,7,"(3, 7]",228.0,32.0
159571,GRD CNTRL-42 ST,4567S,1199092,472772,2019-11-21 11:00:00,THU,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1867.0,60.0
159572,GRD CNTRL-42 ST,4567S,1200108,472951,2019-11-21 15:00:00,THU,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1016.0,179.0
159573,GRD CNTRL-42 ST,4567S,1202378,473016,2019-11-21 19:00:00,THU,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2270.0,65.0
159574,GRD CNTRL-42 ST,4567S,1203613,473103,2019-11-21 23:00:00,THU,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1235.0,87.0
159575,GRD CNTRL-42 ST,4567S,1203868,473125,2019-11-22 03:00:00,FRI,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",255.0,22.0
159576,GRD CNTRL-42 ST,4567S,1204052,473155,2019-11-22 07:00:00,FRI,GRD CNTRL-42 ST__4567S,7,"(3, 7]",184.0,30.0
159577,GRD CNTRL-42 ST,4567S,1205579,473199,2019-11-22 11:00:00,FRI,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1527.0,44.0
159578,GRD CNTRL-42 ST,4567S,1206666,473364,2019-11-22 15:00:00,FRI,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1087.0,165.0
159579,GRD CNTRL-42 ST,4567S,1209025,473414,2019-11-22 19:00:00,FRI,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2359.0,50.0
159580,GRD CNTRL-42 ST,4567S,1210103,473522,2019-11-22 23:00:00,FRI,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1078.0,108.0
159581,GRD CNTRL-42 ST,4567S,2557276,932289,2019-11-16 03:00:00,SAT,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",,
159582,GRD CNTRL-42 ST,4567S,2557340,932304,2019-11-16 07:00:00,SAT,GRD CNTRL-42 ST__4567S,7,"(3, 7]",64.0,15.0
159583,GRD CNTRL-42 ST,4567S,2557818,932404,2019-11-16 11:00:00,SAT,GRD CNTRL-42 ST__4567S,11,"(7, 11]",478.0,100.0
159584,GRD CNTRL-42 ST,4567S,2558785,932537,2019-11-16 14:42:21,SAT,GRD CNTRL-42 ST__4567S,14,"(11, 15]",967.0,133.0
159585,GRD CNTRL-42 ST,4567S,2558866,932548,2019-11-16 15:00:00,SAT,GRD CNTRL-42 ST__4567S,15,"(11, 15]",81.0,11.0
159586,GRD CNTRL-42 ST,4567S,2560119,932710,2019-11-16 19:00:00,SAT,GRD CNTRL-42 ST__4567S,19,"(15, 19]",1253.0,162.0
159587,GRD CNTRL-42 ST,4567S,2560855,932782,2019-11-16 23:00:00,SAT,GRD CNTRL-42 ST__4567S,23,"(19, 24]",736.0,72.0
159588,GRD CNTRL-42 ST,4567S,2561082,932800,2019-11-17 03:00:00,SUN,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",227.0,18.0
159589,GRD CNTRL-42 ST,4567S,2561119,932812,2019-11-17 07:00:00,SUN,GRD CNTRL-42 ST__4567S,7,"(3, 7]",37.0,12.0
159590,GRD CNTRL-42 ST,4567S,2561480,932865,2019-11-17 11:00:00,SUN,GRD CNTRL-42 ST__4567S,11,"(7, 11]",361.0,53.0
159591,GRD CNTRL-42 ST,4567S,2562321,932979,2019-11-17 15:00:00,SUN,GRD CNTRL-42 ST__4567S,15,"(11, 15]",841.0,114.0
159592,GRD CNTRL-42 ST,4567S,2563302,933130,2019-11-17 19:00:00,SUN,GRD CNTRL-42 ST__4567S,19,"(15, 19]",981.0,151.0
159593,GRD CNTRL-42 ST,4567S,2563855,933182,2019-11-17 23:00:00,SUN,GRD CNTRL-42 ST__4567S,23,"(19, 24]",553.0,52.0
159594,GRD CNTRL-42 ST,4567S,2563985,933190,2019-11-18 03:00:00,MON,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",130.0,8.0
159595,GRD CNTRL-42 ST,4567S,2564257,933220,2019-11-18 07:00:00,MON,GRD CNTRL-42 ST__4567S,7,"(3, 7]",272.0,30.0
159596,GRD CNTRL-42 ST,4567S,2566450,933258,2019-11-18 11:00:00,MON,GRD CNTRL-42 ST__4567S,11,"(7, 11]",2193.0,38.0
159597,GRD CNTRL-42 ST,4567S,2567487,933369,2019-11-18 15:00:00,MON,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1037.0,111.0
159598,GRD CNTRL-42 ST,4567S,2569843,933404,2019-11-18 19:00:00,MON,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2356.0,35.0
159599,GRD CNTRL-42 ST,4567S,2571115,933444,2019-11-18 23:00:00,MON,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1272.0,40.0
159600,GRD CNTRL-42 ST,4567S,2571353,933451,2019-11-19 03:00:00,TUE,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",238.0,7.0
159601,GRD CNTRL-42 ST,4567S,2571647,933488,2019-11-19 07:00:00,TUE,GRD CNTRL-42 ST__4567S,7,"(3, 7]",294.0,37.0
159602,GRD CNTRL-42 ST,4567S,2573741,933531,2019-11-19 11:00:00,TUE,GRD CNTRL-42 ST__4567S,11,"(7, 11]",2094.0,43.0
159603,GRD CNTRL-42 ST,4567S,2574828,933650,2019-11-19 15:00:00,TUE,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1087.0,119.0
159604,GRD CNTRL-42 ST,4567S,2577317,933677,2019-11-19 19:00:00,TUE,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2489.0,27.0
159605,GRD CNTRL-42 ST,4567S,2578669,933736,2019-11-19 23:00:00,TUE,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1352.0,59.0
159606,GRD CNTRL-42 ST,4567S,2578952,933755,2019-11-20 03:00:00,WED,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",283.0,19.0
159607,GRD CNTRL-42 ST,4567S,2579248,933797,2019-11-20 07:00:00,WED,GRD CNTRL-42 ST__4567S,7,"(3, 7]",296.0,42.0
159608,GRD CNTRL-42 ST,4567S,2581407,933848,2019-11-20 11:00:00,WED,GRD CNTRL-42 ST__4567S,11,"(7, 11]",2159.0,51.0
159609,GRD CNTRL-42 ST,4567S,2582506,933962,2019-11-20 15:00:00,WED,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1099.0,114.0
159610,GRD CNTRL-42 ST,4567S,2584904,933995,2019-11-20 19:00:00,WED,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2398.0,33.0
159611,GRD CNTRL-42 ST,4567S,2586366,934038,2019-11-20 23:00:00,WED,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1462.0,43.0
159612,GRD CNTRL-42 ST,4567S,2586687,934058,2019-11-21 03:00:00,THU,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",321.0,20.0
159613,GRD CNTRL-42 ST,4567S,2586963,934080,2019-11-21 07:00:00,THU,GRD CNTRL-42 ST__4567S,7,"(3, 7]",276.0,22.0
159614,GRD CNTRL-42 ST,4567S,2589076,934110,2019-11-21 11:00:00,THU,GRD CNTRL-42 ST__4567S,11,"(7, 11]",2113.0,30.0
159615,GRD CNTRL-42 ST,4567S,2590281,934233,2019-11-21 15:00:00,THU,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1205.0,123.0
159616,GRD CNTRL-42 ST,4567S,2592873,934267,2019-11-21 19:00:00,THU,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2592.0,34.0
159617,GRD CNTRL-42 ST,4567S,2594180,934342,2019-11-21 23:00:00,THU,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1307.0,75.0
159618,GRD CNTRL-42 ST,4567S,2594494,934362,2019-11-22 03:00:00,FRI,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",314.0,20.0
159619,GRD CNTRL-42 ST,4567S,2594760,934379,2019-11-22 07:00:00,FRI,GRD CNTRL-42 ST__4567S,7,"(3, 7]",266.0,17.0
159620,GRD CNTRL-42 ST,4567S,2596535,934413,2019-11-22 11:00:00,FRI,GRD CNTRL-42 ST__4567S,11,"(7, 11]",1775.0,34.0
159621,GRD CNTRL-42 ST,4567S,2597776,934562,2019-11-22 15:00:00,FRI,GRD CNTRL-42 ST__4567S,15,"(11, 15]",1241.0,149.0
159622,GRD CNTRL-42 ST,4567S,2600259,934602,2019-11-22 19:00:00,FRI,GRD CNTRL-42 ST__4567S,19,"(15, 19]",2483.0,40.0
159623,GRD CNTRL-42 ST,4567S,2601486,934648,2019-11-22 23:00:00,FRI,GRD CNTRL-42 ST__4567S,23,"(19, 24]",1227.0,46.0
159624,GRD CNTRL-42 ST,4567S,2621708,621493,2019-11-16 03:00:00,SAT,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",,
159625,GRD CNTRL-42 ST,4567S,2621787,621518,2019-11-16 07:00:00,SAT,GRD CNTRL-42 ST__4567S,7,"(3, 7]",79.0,25.0
159626,GRD CNTRL-42 ST,4567S,2622389,621589,2019-11-16 11:00:00,SAT,GRD CNTRL-42 ST__4567S,11,"(7, 11]",602.0,71.0
159627,GRD CNTRL-42 ST,4567S,2623415,621692,2019-11-16 14:42:21,SAT,GRD CNTRL-42 ST__4567S,14,"(11, 15]",1026.0,103.0
159628,GRD CNTRL-42 ST,4567S,2623522,621701,2019-11-16 15:00:00,SAT,GRD CNTRL-42 ST__4567S,15,"(11, 15]",107.0,9.0
159629,GRD CNTRL-42 ST,4567S,2624806,621824,2019-11-16 19:00:00,SAT,GRD CNTRL-42 ST__4567S,19,"(15, 19]",1284.0,123.0
159630,GRD CNTRL-42 ST,4567S,2625646,621875,2019-11-16 23:00:00,SAT,GRD CNTRL-42 ST__4567S,23,"(19, 24]",840.0,51.0
159631,GRD CNTRL-42 ST,4567S,2625940,621889,2019-11-17 03:00:00,SUN,GRD CNTRL-42 ST__4567S,3,"(-1, 3]",294.0,14.0
